employee_id,first_name,last_name,department,position,manager_id,store_id,salary,commission,hire_date
923,Paul,Flores,Sales,Salesperson,913,28,29627,0.05,2020-12-02 14:17:48
924,Karen,Collins,Sales,Salesperson,913,28,32071,0.05,2019-05-01 11:00:01
925,Caleb,Fernandez,Sales,Salesperson,913,28,30625,0.05,2024-10-28 22:32:09
926,Katie,Young,Sales,Salesperson,913,28,28380,0.05,2021-03-08 08:43:25
927,Cameron,Young,Sales,Salesperson,913,28,26013,0.05,2024-10-10 06:11:57
928,Nicole,Lucas,Support,Senior Support Agent,912,28,26267,0.0,2020-02-08 15:15:47
929,Christopher,Dickson,Support,Support Agent,928,28,24386,0.0,2020-08-15 23:37:02
930,Todd,Farmer,Support,Support Agent,928,28,16931,0.0,2019-12-29 10:57:58
931,Michael,Griffin,Support,Support Agent,928,28,19845,0.0,2024-06-22 22:06:43
932,Tammy,Moyer,Support,Support Agent,928,28,20737,0.0,2023-02-01 10:00:34
933,Brady,Reynolds,Support,Support Agent,928,28,21961,0.0,2020-07-19 21:56:21
934,Jodi,Lee,Support,Support Agent,928,28,19482,0.0,2020-05-12 23:58:08
935,Jane,Zimmerman,Support,Support Agent,928,28,23252,0.0,2023-12-27 19:21:33
936,Tina,Graham,Support,Support Agent,928,28,19063,0.0,2024-11-24 22:18:26
937,Tamara,Perry,Logistics,Chief of Logistics,912,28,31478,0.0,2019-03-14 17:26:55
938,Kelly,Beasley,Logistics,Courier,937,28,26059,0.0,2023-04-21 00:32:51
939,Adam,Wright,Logistics,Warehouse Worker,937,28,23282,0.0,2022-03-15 21:59:10
940,Victoria,Barber,Logistics,Warehouse Worker,937,28,13795,0.0,2023-02-12 06:04:42
941,Henry,Bradley,Logistics,Warehouse Worker,937,28,15625,0.0,2020-06-06 21:12:31
942,Judy,Stevens,Logistics,Courier,937,28,19014,0.0,2020-11-17 07:20:57
943,Jared,Washington,Logistics,Courier,937,28,16577,0.0,2023-04-26 13:03:58
944,Jonathan,Jones,Logistics,Courier,937,28,27726,0.0,2024-11-08 04:28:59
945,Heather,Henderson,Logistics,Courier,937,28,24056,0.0,2019-06-09 12:04:12
946,Steven,Wood,Management,Director,0,29,76174,0.0,2024-08-15 02:12:39
947,Amber,Dean,Management,Manager,946,29,53891,0.0,2020-10-10 00:15:06
948,Heather,Hall,Sales,Senior Salesperson,947,29,30484,0.07,2020-02-24 21:39:10
949,Jeffrey,Martinez,Sales,Salesperson,948,29,23993,0.05,2023-09-15 05:29:20
950,Joshua,Williams,Sales,Salesperson,948,29,21143,0.05,2023-01-25 02:51:16
951,Adam,Johnson,Sales,Salesperson,948,29,29716,0.05,2020-10-02 15:08:28
952,Allison,Flores,Sales,Salesperson,948,29,24684,0.05,2023-01-31 11:18:00
953,Dana,Kline,Sales,Salesperson,948,29,34131,0.05,2020-08-13 19:07:14
954,Jimmy,Rodriguez,Sales,Salesperson,948,29,33643,0.05,2023-01-05 07:15:18
955,Gary,Mejia,Sales,Salesperson,948,29,26448,0.05,2021-06-02 11:48:07
956,Nancy,Miller,Sales,Salesperson,948,29,33771,0.05,2020-01-09 20:09:15
957,Charles,Bell,Sales,Salesperson,948,29,28520,0.05,2020-07-03 20:46:47
958,Leslie,Curtis,Sales,Salesperson,948,29,28080,0.05,2023-09-21 04:01:35
959,Amanda,Jackson,Sales,Salesperson,948,29,27409,0.05,2024-03-09 21:07:31
960,Francis,Johnson,Sales,Salesperson,948,29,34695,0.05,2024-01-21 13:54:34
961,Patrick,Brown,Support,Senior Support Agent,947,29,29974,0.0,2021-04-23 07:32:34
962,Brooke,Davis,Support,Support Agent,961,29,22110,0.0,2019-11-22 07:12:25
963,Julia,Gonzalez,Support,Support Agent,961,29,18464,0.0,2024-02-06 03:53:50
964,Jonathan,Dennis,Support,Support Agent,961,29,15091,0.0,2020-08-07 02:24:16
965,Emily,Stewart,Support,Support Agent,961,29,21761,0.0,2020-01-24 12:12:34
966,Ashley,Russell,Support,Support Agent,961,29,18433,0.0,2024-08-11 18:53:42
967,Megan,Contreras,Support,Support Agent,961,29,19717,0.0,2024-03-18 11:49:11
968,Charlotte,Parker,Support,Support Agent,961,29,21597,0.0,2019-02-06 07:50:30
969,Alec,George,Support,Support Agent,961,29,23186,0.0,2023-03-14 04:15:52
970,Kelli,Duran,Support,Support Agent,961,29,24752,0.0,2023-04-25 18:34:47
971,John,Jones,Support,Support Agent,961,29,15641,0.0,2021-10-30 02:52:40
972,William,Weaver,Logistics,Chief of Logistics,947,29,37253,0.0,2024-05-13 04:33:14
973,Jill,Johnson,Logistics,Courier,972,29,23528,0.0,2020-05-07 02:02:59
974,Jeremy,Travis,Logistics,Courier,972,29,28638,0.0,2019-02-05 14:43:27
975,Sylvia,Cardenas,Logistics,Warehouse Worker,972,29,14874,0.0,2020-05-23 08:14:48
976,Ryan,Rivera,Logistics,Courier,972,29,28864,0.0,2024-06-05 12:55:05
977,Robert,Calderon,Logistics,Warehouse Worker,972,29,21175,0.0,2022-01-01 22:20:55
978,Michael,Rose,Logistics,Warehouse Worker,972,29,16572,0.0,2020-09-18 07:16:30
979,Timothy,Bruce,Logistics,Warehouse Worker,972,29,23428,0.0,2023-09-17 13:40:59
980,Jessica,Miller,Management,Director,0,30,83480,0.0,2020-03-05 17:09:28
981,Lori,Frye,Management,Manager,980,30,46086,0.0,2019-12-21 16:03:28
982,Leonard,Sexton,Sales,Senior Salesperson,981,30,36603,0.07,2020-03-22 07:23:21
983,Kristin,Ewing,Sales,Salesperson,982,30,28344,0.05,2023-12-09 14:56:07
984,Thomas,Manning,Sales,Salesperson,982,30,30461,0.05,2020-07-30 16:59:06
985,Joshua,Rodriguez,Sales,Salesperson,982,30,31407,0.05,2021-02-15 02:49:41
986,Mandy,Smith,Sales,Salesperson,982,30,24127,0.05,2021-08-02 01:20:07
987,Vanessa,Pittman,Sales,Salesperson,982,30,28930,0.05,2020-09-26 04:50:55
988,Melanie,Wilkerson,Sales,Salesperson,982,30,34401,0.05,2020-10-11 21:41:27
989,Tyler,Robles,Sales,Salesperson,982,30,23719,0.05,2020-11-10 05:01:29
990,Joshua,Haley,Sales,Salesperson,982,30,33894,0.05,2024-12-03 02:30:58
991,Robert,Simmons,Sales,Salesperson,982,30,24904,0.05,2023-03-05 07:52:32
992,Arthur,Morris,Sales,Salesperson,982,30,33853,0.05,2022-03-18 03:05:58
993,Mary,Sanchez,Support,Senior Support Agent,981,30,33200,0.0,2019-05-16 02:07:58
994,Julia,Robbins,Support,Support Agent,993,30,15076,0.0,2023-02-05 04:51:14
995,Jason,Petersen,Support,Support Agent,993,30,23552,0.0,2021-10-01 09:13:11
996,Christina,Patel,Support,Support Agent,993,30,15474,0.0,2021-11-12 12:46:49
997,Jason,Johnson,Support,Support Agent,993,30,22742,0.0,2019-04-28 06:32:53
998,Kelsey,Andersen,Support,Support Agent,993,30,16117,0.0,2022-05-19 04:20:22
999,Jonathan,Nelson,Support,Support Agent,993,30,23683,0.0,2019-05-21 09:38:45
1000,Cynthia,Harris,Support,Support Agent,993,30,16032,0.0,2019-11-04 06:44:53
1001,Alyssa,Meadows,Support,Support Agent,993,30,20973,0.0,2020-04-11 15:59:21
1002,Edwin,Boone,Logistics,Chief of Logistics,981,30,36432,0.0,2021-03-10 00:36:00
1003,Patricia,Foster,Logistics,Courier,1002,30,19811,0.0,2021-11-23 14:39:28
1004,Steven,Webster,Logistics,Courier,1002,30,25672,0.0,2023-09-30 10:41:04
1005,Jonathan,Yates,Logistics,Courier,1002,30,27364,0.0,2024-02-26 20:48:33
1006,Karen,Williams,Logistics,Courier,1002,30,26806,0.0,2021-09-19 08:29:48
1007,Kelly,Brown,Logistics,Courier,1002,30,20695,0.0,2019-01-13 12:33:26
1008,Christopher,Callahan,Logistics,Courier,1002,30,18165,0.0,2021-12-09 14:41:01
1009,Emily,Hurst,Logistics,Courier,1002,30,25774,0.0,2023-11-02 10:55:59
1010,Adam,Robles,Logistics,Warehouse Worker,1002,30,19694,0.0,2023-11-30 23:14:58
1011,Kelli,Murphy,Logistics,Courier,1002,30,27495,0.0,2022-10-05 19:48:29
1012,Darius,Schneider,Management,Director,0,31,80119,0.0,2023-11-25 05:29:58
1013,Lisa,Berry,Management,Manager,1012,31,59252,0.0,2020-09-13 19:51:26
1014,John,Miller,Sales,Senior Salesperson,1013,31,34454,0.07,2019-05-06 04:45:08
1015,Melanie,Campbell,Sales,Salesperson,1014,31,23000,0.05,2023-09-21 19:47:44
1016,James,Shaw,Sales,Salesperson,1014,31,25843,0.05,2023-07-11 08:47:28
1017,Miranda,Lee,Sales,Salesperson,1014,31,21355,0.05,2023-06-16 09:06:59
1018,Matthew,Thomas,Sales,Salesperson,1014,31,31855,0.05,2021-03-18 20:41:27
1019,Alejandro,Nelson,Sales,Salesperson,1014,31,31174,0.05,2024-12-13 14:14:45
1020,Logan,Bullock,Sales,Salesperson,1014,31,22150,0.05,2022-03-14 19:08:53
1021,Devin,Jones,Support,Senior Support Agent,1013,31,27510,0.0,2019-10-24 01:05:38
1022,Debra,Wallace,Support,Support Agent,1021,31,21152,0.0,2021-04-08 13:04:48
1023,Donna,Johnson,Support,Support Agent,1021,31,21568,0.0,2020-05-22 18:15:54
1024,Ricardo,Leonard,Support,Support Agent,1021,31,15713,0.0,2022-04-07 17:47:56
1025,Tiffany,Williamson,Support,Support Agent,1021,31,16364,0.0,2021-08-19 00:51:54
1026,Robert,Lee,Support,Support Agent,1021,31,16700,0.0,2024-09-08 14:02:17
1027,Donald,Booth,Support,Support Agent,1021,31,21395,0.0,2019-06-19 00:32:36
1028,Sandra,Collins,Support,Support Agent,1021,31,20832,0.0,2023-07-25 20:42:18
1029,Devin,Paul,Support,Support Agent,1021,31,19833,0.0,2024-06-03 20:31:26
1030,Joseph,Shaffer,Support,Support Agent,1021,31,21625,0.0,2022-02-08 05:49:54
1031,Jessica,Lewis,Support,Support Agent,1021,31,18798,0.0,2020-08-09 05:26:13
1032,David,Barker,Logistics,Chief of Logistics,1013,31,26055,0.0,2024-01-15 18:54:45
1033,Gary,Jenkins,Logistics,Courier,1032,31,25047,0.0,2021-04-09 18:16:15
1034,Crystal,Hudson,Logistics,Courier,1032,31,15900,0.0,2023-03-18 07:39:48
1035,Michael,Ford,Logistics,Warehouse Worker,1032,31,18290,0.0,2021-02-12 11:53:48
1036,Barbara,Lam,Logistics,Warehouse Worker,1032,31,16089,0.0,2022-04-09 12:05:21
1037,Ryan,Dudley,Logistics,Courier,1032,31,28115,0.0,2023-08-19 03:08:02
1038,Emily,Alvarado,Management,Director,0,32,71554,0.0,2019-01-27 21:38:36
1039,Sharon,Gilbert,Management,Manager,1038,32,55404,0.0,2021-05-06 08:56:24
1040,Kimberly,Barron,Sales,Senior Salesperson,1039,32,35992,0.07,2021-03-09 10:51:57
1041,John,Chan,Sales,Salesperson,1040,32,31959,0.05,2024-03-02 05:44:29
1042,Joshua,Franco,Sales,Salesperson,1040,32,30041,0.05,2023-11-06 18:12:08
1043,Brandon,Kane,Sales,Salesperson,1040,32,24692,0.05,2021-03-24 23:07:13
1044,Amy,Cox,Sales,Salesperson,1040,32,32055,0.05,2023-12-26 08:28:44
1045,Kevin,Dixon,Sales,Salesperson,1040,32,32092,0.05,2020-04-04 16:52:20
1046,Emily,Rice,Sales,Salesperson,1040,32,34663,0.05,2022-07-22 16:44:41
1047,Ariel,Singleton,Support,Senior Support Agent,1039,32,30236,0.0,2023-12-19 16:24:23
1048,Brian,Cooper,Support,Support Agent,1047,32,18514,0.0,2021-08-12 01:36:01
1049,Michael,Hayes,Support,Support Agent,1047,32,19555,0.0,2021-11-21 09:14:33
1050,William,Morales,Support,Support Agent,1047,32,23044,0.0,2019-06-03 20:00:03
1051,Teresa,Diaz,Support,Support Agent,1047,32,24432,0.0,2019-09-29 23:52:36
1052,Justin,Valencia,Support,Support Agent,1047,32,24374,0.0,2020-11-05 04:09:21
1053,Michael,Moore,Support,Support Agent,1047,32,19295,0.0,2021-12-05 07:14:19
1054,Keith,Moore,Support,Support Agent,1047,32,24679,0.0,2022-07-24 15:47:10
1055,Tiffany,Tran,Support,Support Agent,1047,32,23461,0.0,2021-08-01 16:21:25
1056,Sarah,Cruz,Support,Support Agent,1047,32,18935,0.0,2022-04-26 14:20:20
1057,Shannon,Cortez,Support,Support Agent,1047,32,24665,0.0,2019-06-22 07:30:09
1058,Martha,Weeks,Support,Support Agent,1047,32,18632,0.0,2020-01-04 23:19:06
1059,Sharon,Massey,Support,Support Agent,1047,32,23713,0.0,2020-07-27 04:00:36
1060,Andrew,Mitchell,Support,Support Agent,1047,32,20065,0.0,2024-07-05 14:35:41
1061,Diane,Jones,Support,Support Agent,1047,32,21136,0.0,2021-01-08 15:53:08
1062,Kyle,Stokes,Logistics,Chief of Logistics,1039,32,26124,0.0,2019-05-06 00:03:57
1063,James,French,Logistics,Warehouse Worker,1062,32,19450,0.0,2019-08-12 08:15:35
1064,James,Hubbard,Logistics,Warehouse Worker,1062,32,24090,0.0,2019-04-24 20:19:39
1065,Suzanne,Harvey,Logistics,Courier,1062,32,19888,0.0,2022-01-22 23:23:12
1066,Michael,Murphy,Logistics,Courier,1062,32,21413,0.0,2020-03-17 05:23:55
1067,Ryan,Walters,Logistics,Courier,1062,32,18562,0.0,2020-01-14 10:05:07
1068,Ashlee,Williams,Logistics,Warehouse Worker,1062,32,16804,0.0,2023-10-09 22:16:52
1069,Sara,Wilson,Logistics,Courier,1062,32,18104,0.0,2024-06-28 09:51:31
1070,Joseph,Figueroa,Logistics,Warehouse Worker,1062,32,19292,0.0,2020-02-20 09:29:33
1071,Lindsey,Davis,Logistics,Warehouse Worker,1062,32,22658,0.0,2024-05-25 06:07:16
1072,Amanda,Yoder,Logistics,Courier,1062,32,20795,0.0,2019-02-11 20:21:39
1073,Heather,Hansen,Logistics,Warehouse Worker,1062,32,16586,0.0,2024-01-09 02:57:58
1074,Erica,Jones,Logistics,Warehouse Worker,1062,32,14996,0.0,2021-06-01 05:11:11
1075,Traci,Wheeler,Logistics,Warehouse Worker,1062,32,20642,0.0,2019-11-22 20:06:45
1076,William,Melton,Logistics,Warehouse Worker,1062,32,17747,0.0,2021-09-06 11:41:10
1077,Jason,Gould,Management,Director,0,33,92334,0.0,2024-06-09 02:24:40
1078,Denise,Black,Management,Manager,1077,33,53431,0.0,2023-03-19 16:58:00
1079,Cheryl,Newton,Sales,Senior Salesperson,1078,33,38375,0.07,2024-08-21 20:22:51
1080,Susan,Rush,Sales,Salesperson,1079,33,28433,0.05,2023-03-24 22:36:18
1081,Shawn,Cannon,Sales,Salesperson,1079,33,21457,0.05,2020-12-01 13:28:21
1082,Elizabeth,Schaefer,Sales,Salesperson,1079,33,32503,0.05,2019-02-27 22:26:25
1083,Stephen,Taylor,Sales,Salesperson,1079,33,30307,0.05,2022-05-16 16:29:47
1084,Anthony,White,Sales,Salesperson,1079,33,29312,0.05,2022-10-29 04:54:25
1085,Melissa,Tucker,Support,Senior Support Agent,1078,33,31094,0.0,2022-09-21 00:55:53
1086,Brian,Dixon,Support,Support Agent,1085,33,21610,0.0,2021-03-30 04:27:06
1087,Cory,Chan,Support,Support Agent,1085,33,21083,0.0,2024-04-22 09:15:34
1088,Lisa,Watkins,Support,Support Agent,1085,33,19140,0.0,2023-01-22 17:34:06
1089,Jason,Reyes,Support,Support Agent,1085,33,16690,0.0,2020-04-25 02:53:21
1090,Olivia,Pope,Support,Support Agent,1085,33,19763,0.0,2021-11-29 21:25:00
1091,Steven,Duncan,Support,Support Agent,1085,33,23586,0.0,2024-03-19 06:20:34
1092,Charles,Mahoney,Support,Support Agent,1085,33,15952,0.0,2024-06-30 18:46:44
1093,Joan,Jones,Logistics,Chief of Logistics,1078,33,40749,0.0,2021-09-03 21:05:38
1094,Jonathan,Moses,Logistics,Courier,1093,33,26505,0.0,2020-03-19 14:07:11
1095,Amber,Ellis,Logistics,Courier,1093,33,21059,0.0,2019-03-29 15:59:28
1096,Logan,Liu,Logistics,Courier,1093,33,28179,0.0,2023-01-04 21:52:31
1097,Katherine,Williams,Logistics,Warehouse Worker,1093,33,21098,0.0,2024-10-23 02:44:46
1098,Wayne,Johnson,Logistics,Warehouse Worker,1093,33,23533,0.0,2024-09-27 02:10:54
1099,Karen,Duncan,Logistics,Courier,1093,33,20506,0.0,2022-11-15 02:04:30
1100,Ashley,Miller,Logistics,Courier,1093,33,23188,0.0,2021-07-28 13:35:38
1101,Jacob,Carter,Logistics,Courier,1093,33,20895,0.0,2024-06-13 04:01:30
1102,Sara,Wolfe,Logistics,Courier,1093,33,21842,0.0,2021-02-25 19:50:49
1103,Kimberly,Long,Management,Director,0,34,75005,0.0,2019-05-04 02:44:12
1104,Sarah,Moreno,Management,Manager,1103,34,59959,0.0,2019-01-20 19:08:54
1105,Paul,Wright,Sales,Senior Salesperson,1104,34,31349,0.07,2020-08-05 13:02:59
1106,Curtis,Howe,Sales,Salesperson,1105,34,33392,0.05,2019-09-16 01:33:50
1107,Whitney,Tate,Sales,Salesperson,1105,34,32392,0.05,2024-01-06 01:58:07
1108,Cameron,Hobbs,Sales,Salesperson,1105,34,34930,0.05,2020-08-17 02:14:35
1109,Joseph,Reid,Sales,Salesperson,1105,34,28110,0.05,2019-08-10 21:34:22
1110,Jennifer,Ibarra,Sales,Salesperson,1105,34,34302,0.05,2020-05-13 13:47:46
1111,Adam,Valentine,Sales,Salesperson,1105,34,29824,0.05,2020-07-13 01:21:36
1112,Jennifer,Patterson,Sales,Salesperson,1105,34,28997,0.05,2020-03-19 09:07:52
1113,Darren,Shelton,Sales,Salesperson,1105,34,21653,0.05,2020-05-01 15:11:24
1114,Angela,Velez,Sales,Salesperson,1105,34,34306,0.05,2022-04-09 11:55:02
1115,Shannon,Sanchez,Sales,Salesperson,1105,34,28477,0.05,2019-09-08 19:01:24
1116,Stephanie,Cooley,Sales,Salesperson,1105,34,33585,0.05,2019-08-25 04:13:41
1117,Kevin,Lee,Sales,Salesperson,1105,34,33697,0.05,2023-09-24 23:30:36
1118,Jessica,Evans,Support,Senior Support Agent,1104,34,24251,0.0,2022-08-22 11:10:53
1119,Dawn,Patterson,Support,Support Agent,1118,34,21296,0.0,2022-06-08 01:28:13
1120,Sean,Schroeder,Support,Support Agent,1118,34,17888,0.0,2019-06-03 09:44:28
1121,Kim,Stafford,Support,Support Agent,1118,34,24299,0.0,2021-05-01 20:40:51
1122,Paul,Smith,Support,Support Agent,1118,34,22521,0.0,2020-07-18 00:32:13
1123,Vanessa,Sanchez,Support,Support Agent,1118,34,24735,0.0,2022-07-27 10:44:39
1124,Kenneth,Garrison,Support,Support Agent,1118,34,17300,0.0,2019-12-24 06:50:55
1125,Katherine,Jenkins,Support,Support Agent,1118,34,22671,0.0,2023-02-07 12:44:17
1126,Amy,Hernandez,Support,Support Agent,1118,34,17047,0.0,2020-05-03 08:13:44
1127,Colleen,Flynn,Logistics,Chief of Logistics,1104,34,31248,0.0,2023-01-09 09:23:54
1128,Dawn,Wu,Logistics,Warehouse Worker,1127,34,17698,0.0,2019-07-11 16:12:09
1129,Jason,Collins,Logistics,Courier,1127,34,22290,0.0,2023-05-17 10:52:47
1130,Carrie,Duke,Logistics,Warehouse Worker,1127,34,15007,0.0,2022-04-30 00:37:48
1131,Nancy,Ramirez,Logistics,Courier,1127,34,17060,0.0,2024-11-01 15:31:25
1132,Victoria,Stein,Logistics,Warehouse Worker,1127,34,24691,0.0,2024-11-15 16:24:57
1133,Adam,Valenzuela,Logistics,Courier,1127,34,24592,0.0,2024-09-21 04:29:11
1134,Audrey,Rodriguez,Logistics,Courier,1127,34,22161,0.0,2022-11-12 06:41:44
1135,David,Ewing,Logistics,Courier,1127,34,21412,0.0,2020-01-20 19:11:20
1136,Laura,Abbott,Logistics,Courier,1127,34,28525,0.0,2020-03-25 04:21:40
1137,Samantha,Johnson,Logistics,Courier,1127,34,22984,0.0,2023-03-23 09:53:09
1138,Cristina,Roberts,Logistics,Warehouse Worker,1127,34,20674,0.0,2022-09-12 04:05:48
1139,Melissa,Young,Management,Director,0,35,89168,0.0,2022-04-25 21:52:10
1140,Cassandra,Taylor,Management,Manager,1139,35,52764,0.0,2022-05-14 14:04:17
1141,Bobby,Hernandez,Sales,Senior Salesperson,1140,35,32738,0.07,2021-03-01 22:52:48
1142,Tracie,Juarez,Sales,Salesperson,1141,35,26218,0.05,2021-11-10 05:06:28
1143,Matthew,Grant,Sales,Salesperson,1141,35,32999,0.05,2024-10-15 09:20:26
1144,Mariah,Flowers,Sales,Salesperson,1141,35,23940,0.05,2019-01-10 13:30:04
1145,Kurt,Jackson,Sales,Salesperson,1141,35,28406,0.05,2021-06-11 22:00:55
1146,Karen,Scott,Sales,Salesperson,1141,35,20501,0.05,2021-05-05 15:08:14
1147,Mark,Gomez,Sales,Salesperson,1141,35,28436,0.05,2022-05-10 20:05:47
1148,Mark,Robles,Sales,Salesperson,1141,35,30497,0.05,2024-02-27 02:46:24
1149,Mary,Gonzalez,Sales,Salesperson,1141,35,26006,0.05,2023-12-27 08:31:05
1150,Kathryn,Moran,Sales,Salesperson,1141,35,26832,0.05,2020-05-04 04:03:27
1151,Travis,Rivers,Sales,Salesperson,1141,35,33319,0.05,2020-10-12 22:07:47
1152,Jennifer,Alexander,Sales,Salesperson,1141,35,23388,0.05,2023-07-10 10:08:59
1153,Julian,Romero,Sales,Salesperson,1141,35,27458,0.05,2023-11-25 16:33:06
1154,Albert,Davis,Sales,Salesperson,1141,35,34020,0.05,2019-02-07 22:58:27
1155,Madison,Bowen,Support,Senior Support Agent,1140,35,25543,0.0,2023-10-26 13:40:16
1156,Donald,Flores,Support,Support Agent,1155,35,20790,0.0,2020-06-29 11:47:21
1157,Maurice,Lewis,Support,Support Agent,1155,35,16617,0.0,2024-11-15 13:30:59
1158,Melissa,Garcia,Support,Support Agent,1155,35,16640,0.0,2024-03-05 00:48:52
1159,Mark,Cardenas,Support,Support Agent,1155,35,15328,0.0,2024-03-31 04:58:01
1160,Joshua,Taylor,Support,Support Agent,1155,35,16081,0.0,2019-01-03 20:31:59
1161,Joseph,Long,Support,Support Agent,1155,35,15350,0.0,2023-03-20 21:54:48
1162,Christopher,Woodward,Support,Support Agent,1155,35,20291,0.0,2019-03-10 22:19:56
1163,Paige,Harris,Support,Support Agent,1155,35,19867,0.0,2022-10-10 06:48:39
1164,Steven,Mcgee,Support,Support Agent,1155,35,21280,0.0,2023-02-08 14:09:44
1165,Jessica,Fletcher,Support,Support Agent,1155,35,20063,0.0,2022-07-08 19:05:28
1166,Jennifer,Burns,Support,Support Agent,1155,35,21165,0.0,2019-05-10 17:41:02
1167,Kimberly,Smith,Support,Support Agent,1155,35,17278,0.0,2024-07-31 05:53:09
1168,Curtis,Wilcox,Support,Support Agent,1155,35,24683,0.0,2021-10-03 18:02:02
1169,David,Chambers,Support,Support Agent,1155,35,24684,0.0,2022-11-10 09:42:26
1170,Stephen,Arnold,Support,Support Agent,1155,35,16304,0.0,2024-05-24 12:32:06
1171,Carolyn,Stark,Logistics,Chief of Logistics,1140,35,39798,0.0,2019-06-05 04:03:43
1172,Stephanie,Smith,Logistics,Courier,1171,35,26691,0.0,2019-07-23 17:17:33
1173,Laura,Hall,Logistics,Courier,1171,35,19216,0.0,2022-05-16 09:54:47
1174,Luis,Singh,Logistics,Warehouse Worker,1171,35,17333,0.0,2021-09-15 06:44:51
1175,Eric,Sanchez,Logistics,Courier,1171,35,19932,0.0,2020-04-26 05:35:40
1176,Joel,Barnes,Logistics,Courier,1171,35,23357,0.0,2021-10-28 07:55:07
1177,Jonathan,Hernandez,Logistics,Warehouse Worker,1171,35,15673,0.0,2020-01-13 02:55:24
1178,David,Clark,Logistics,Warehouse Worker,1171,35,12053,0.0,2022-04-12 04:21:12
1179,Charles,Tate,Logistics,Warehouse Worker,1171,35,20380,0.0,2019-05-17 04:04:53
1180,Carly,Rivera,Logistics,Courier,1171,35,19110,0.0,2023-07-23 02:48:22
1181,Joseph,Foster,Logistics,Warehouse Worker,1171,35,17608,0.0,2019-06-11 02:46:31
1182,Cindy,Duncan,Management,Director,0,36,72134,0.0,2023-09-22 13:45:23
1183,Kelsey,Brown,Management,Manager,1182,36,58369,0.0,2022-04-10 13:43:34
1184,Ryan,Caldwell,Sales,Senior Salesperson,1183,36,35002,0.07,2022-06-21 06:43:14
1185,Sara,Jones,Sales,Salesperson,1184,36,26775,0.05,2022-06-14 08:45:27
1186,Taylor,Miller,Sales,Salesperson,1184,36,28072,0.05,2024-12-30 10:01:41
1187,Eric,Walker,Sales,Salesperson,1184,36,32268,0.05,2023-05-26 14:49:01
1188,Timothy,Sanchez,Sales,Salesperson,1184,36,34633,0.05,2019-09-28 02:59:11
1189,Marcus,Wilson,Sales,Salesperson,1184,36,28678,0.05,2022-01-27 07:34:27
1190,Katherine,Rodgers,Sales,Salesperson,1184,36,25221,0.05,2021-05-07 15:43:33
1191,Nicholas,Huynh,Support,Senior Support Agent,1183,36,28800,0.0,2019-03-21 14:08:34
1192,Robert,Johnson,Support,Support Agent,1191,36,24485,0.0,2020-09-23 00:02:57
1193,Ronald,Williams,Support,Support Agent,1191,36,24361,0.0,2022-01-23 09:42:04
1194,Joshua,Smith,Support,Support Agent,1191,36,23776,0.0,2019-03-27 00:26:12
1195,Geoffrey,Ellis,Support,Support Agent,1191,36,20438,0.0,2022-09-04 07:47:55
1196,Brandon,Smith,Support,Support Agent,1191,36,19038,0.0,2024-04-02 21:51:40
1197,James,Harvey,Support,Support Agent,1191,36,20531,0.0,2019-09-14 09:08:13
1198,Joshua,Turner,Support,Support Agent,1191,36,22940,0.0,2019-11-01 13:42:45
1199,Phillip,Henson,Support,Support Agent,1191,36,24375,0.0,2021-07-26 04:23:51
1200,Samuel,Gonzalez,Support,Support Agent,1191,36,17133,0.0,2019-02-07 02:09:33
1201,Amy,Ramos,Support,Support Agent,1191,36,17632,0.0,2024-05-26 22:40:30
1202,Melissa,Powell,Support,Support Agent,1191,36,21465,0.0,2022-03-27 05:18:55
1203,Donna,King,Logistics,Chief of Logistics,1183,36,36187,0.0,2024-10-09 03:07:11
1204,James,Werner,Logistics,Warehouse Worker,1203,36,22293,0.0,2020-11-26 16:04:25
1205,Thomas,Juarez,Logistics,Courier,1203,36,15193,0.0,2019-10-25 23:02:51
1206,William,Hudson,Logistics,Courier,1203,36,18140,0.0,2020-11-09 02:53:47
1207,Cameron,Harris,Logistics,Courier,1203,36,23099,0.0,2023-08-28 07:48:09
1208,Christopher,Martin,Logistics,Courier,1203,36,16139,0.0,2020-07-12 23:19:36
1209,Anthony,Wolfe,Management,Director,0,37,85449,0.0,2023-09-10 14:59:57
1210,Jennifer,Neal,Management,Manager,1209,37,51079,0.0,2021-05-19 19:00:58
1211,Sue,Walter,Sales,Senior Salesperson,1210,37,34751,0.07,2020-04-25 11:09:02
1212,Dean,Hood,Sales,Salesperson,1211,37,20601,0.05,2020-07-31 18:51:02
1213,Christopher,Shaw,Sales,Salesperson,1211,37,29740,0.05,2023-09-13 05:09:03
1214,Christine,Rowe,Sales,Salesperson,1211,37,24217,0.05,2020-02-05 13:29:33
1215,Michael,Spence,Sales,Salesperson,1211,37,23280,0.05,2020-11-23 00:35:04
1216,Pamela,Torres,Sales,Salesperson,1211,37,22021,0.05,2020-09-13 00:00:21
1217,Chad,Johnson,Sales,Salesperson,1211,37,22220,0.05,2023-12-17 01:44:53
1218,Heather,Carey,Sales,Salesperson,1211,37,33740,0.05,2024-09-15 15:43:02
1219,Michael,Moore,Sales,Salesperson,1211,37,23801,0.05,2023-02-03 16:06:24
1220,April,Ross,Sales,Salesperson,1211,37,23970,0.05,2020-06-21 19:01:43
1221,Robert,Perez,Sales,Salesperson,1211,37,21590,0.05,2019-04-29 11:49:34
